sample_idx,true_label,target_label,adv_label,success,queries,l2_mag
0,0,2,2,True,24,740.0149
0,0,6,6,True,24,748.2473
0,0,8,8,True,26,1485.2273
0,0,9,9,True,25,900.7558
1,0,6,6,True,25,1175.3362
1,0,7,7,True,26,1244.3312
1,0,9,9,True,25,1245.6849
2,0,5,5,True,25,1233.1561
2,0,6,6,True,26,1262.6813
2,0,8,8,True,26,1449.7224
3,0,2,2,True,25,1190.4323
3,0,5,5,True,26,1425.9783
3,0,6,6,True,26,1035.0087
3,0,7,7,True,27,1511.71
3,0,9,9,True,26,1266.6602
4,0,4,4,True,26,1518.3866
4,0,6,6,True,25,929.78546
4,0,7,7,True,25,1188.3422
4,0,9,9,True,24,837.43774
5,0,2,2,True,26,1353.232
5,0,6,6,True,25,1077.9662
6,0,6,6,True,26,1511.8154
6,0,7,7,True,26,1216.5295
7,0,1,1,True,27,1435.8973
7,0,6,6,True,24,893.713
7,0,7,7,True,25,1218.3284
8,0,4,4,True,27,1404.82
8,0,6,6,True,24,868.81067
8,0,7,7,True,25,1104.289
9,0,2,2,True,25,959.49255
9,0,6,6,True,26,1509.96
9,0,8,8,True,24,691.7456
10,0,2,2,True,26,1291.5273
10,0,6,6,True,27,1485.4235
10,0,7,7,True,26,1518.0566
10,0,8,8,True,26,1321.9818
10,0,9,9,True,26,1352.2958
11,0,6,6,True,26,1322.1101
11,0,7,7,True,25,1038.691
11,0,9,9,True,26,1429.2379
12,0,6,6,True,26,1431.6357
12,0,7,7,True,25,1351.841
13,0,2,2,True,25,1099.9045
13,0,7,7,True,25,1014.0774
13,0,9,9,True,25,1115.746
14,0,2,2,True,26,1482.1335
14,0,6,6,True,26,1526.0992
15,0,2,2,True,23,454.98132
15,0,8,8,True,23,85.95929
16,0,5,5,True,24,846.0981
16,0,6,6,True,27,1329.17
16,0,7,7,True,26,1407.3208
17,0,2,2,True,25,1187.7235
17,0,6,6,True,25,1067.1083
17,0,7,7,True,25,1314.6901
17,0,8,8,True,26,1515.8374
17,0,9,9,True,25,1287.903
18,0,2,2,True,25,1102.7529
18,0,4,4,True,26,1241.9597
18,0,5,5,True,25,1150.1017
18,0,6,6,True,26,1264.675
18,0,7,7,True,23,267.1741
18,0,8,8,True,25,1191.238
18,0,9,9,True,26,1322.1525
19,0,2,2,True,25,1009.2606
19,0,6,6,True,24,845.7541
19,0,7,7,True,26,1311.4789
19,0,8,8,True,25,1243.2771
20,0,1,1,True,27,1417.6456
20,0,6,6,True,25,1018.54553
20,0,7,7,True,24,643.13605
21,0,2,2,True,25,1324.9404
21,0,4,4,True,27,1504.7773
21,0,5,5,True,25,1102.4264
21,0,6,6,True,25,910.7217
21,0,7,7,True,26,1267.9858
21,0,9,9,True,25,982.74005
23,0,6,6,True,26,1350.1174
23,0,7,7,True,26,1320.9152
24,0,2,2,True,25,973.93634
24,0,4,4,True,26,1515.0095
24,0,5,5,True,25,1198.1724
24,0,6,6,True,23,455.38336
24,0,7,7,True,26,1305.9188
24,0,8,8,True,26,1441.4965
25,0,2,2,True,25,1161.9823
25,0,6,6,True,26,1148.5016
25,0,7,7,True,25,720.1222
25,0,9,9,True,26,1252.1605
26,0,2,2,True,24,815.55566
26,0,4,4,True,27,1253.1125
26,0,5,5,True,24,929.6521
26,0,6,6,True,25,894.539
26,0,7,7,True,25,741.58276
26,0,8,8,True,26,1239.0189
26,0,9,9,True,24,764.50574
27,0,2,2,True,25,1225.9376
27,0,5,5,True,25,1218.9258
27,0,6,6,True,26,1121.3911
27,0,7,7,True,25,987.12006
27,0,8,8,True,26,1417.3003
27,0,9,9,True,26,1330.1493
28,0,2,2,True,26,1521.2081
28,0,4,4,True,26,1406.5852
28,0,6,6,True,24,889.5572
28,0,7,7,True,26,1000.94257
29,0,1,1,True,27,1327.3677
29,0,5,5,True,23,109.690475
29,0,6,6,True,26,1277.8063
29,0,7,7,True,25,754.9629
30,0,2,2,True,24,526.96204
30,0,5,5,True,26,1496.1029
30,0,6,6,True,25,1018.3315
30,0,7,7,True,26,1154.6307
30,0,8,8,True,26,1168.1245
30,0,9,9,True,26,1522.1929
31,0,2,2,True,24,247.4692
31,0,4,4,True,25,527.2239
31,0,5,5,True,25,1087.3252
31,0,6,6,True,25,666.27625
31,0,7,7,True,25,704.6403
31,0,8,8,True,26,1050.2786
31,0,9,9,True,26,1241.2832
32,0,6,6,True,25,1194.3944
32,0,7,7,True,25,1263.8014
33,0,2,2,True,25,1245.0382
33,0,6,6,True,24,660.95233
33,0,7,7,True,27,1507.5367
33,0,9,9,True,27,1404.7278
34,0,6,6,True,26,1352.4703
34,0,7,7,True,25,1050.4194
34,0,9,9,True,25,1141.591
35,0,2,2,True,24,387.70093
35,0,4,4,True,26,1114.4142
35,0,5,5,True,25,1299.8693
35,0,6,6,True,24,362.08426
35,0,7,7,True,25,803.8744
35,0,8,8,True,25,913.3269
35,0,9,9,True,25,1074.3933
36,0,2,2,True,25,986.6398
36,0,4,4,True,26,1518.2576
36,0,6,6,True,24,847.1163
36,0,8,8,True,26,1500.6915
37,0,2,2,True,24,867.46814
37,0,6,6,True,25,1024.7405
37,0,7,7,True,27,1351.9785
37,0,8,8,True,25,1219.6356
38,0,2,2,True,25,1129.8301
38,0,4,4,True,27,1399.4396
38,0,5,5,True,26,1403.461
38,0,6,6,True,25,1034.9285
38,0,7,7,True,25,786.3479
38,0,9,9,True,25,1066.6241
39,0,6,6,True,25,1138.1055
39,0,7,7,True,25,1164.9266
39,0,9,9,True,24,731.9672
40,0,2,2,True,25,1178.6395
40,0,6,6,True,25,1214.012
40,0,7,7,True,25,1175.2205
40,0,8,8,True,26,1317.0714
41,0,6,6,True,26,1513.7701
41,0,7,7,True,26,1420.2074
43,0,2,2,True,24,720.0903
43,0,5,5,True,26,1428.5927
43,0,6,6,True,25,906.4094
43,0,7,7,True,25,936.454
43,0,9,9,True,26,1243.6298
44,0,2,2,True,24,658.75946
44,0,5,5,True,24,887.7415
44,0,7,7,True,24,888.12274
45,0,2,2,True,24,746.9625
45,0,6,6,True,25,1076.5068
45,0,7,7,True,26,1437.9274
45,0,8,8,True,24,688.218
46,0,2,2,True,25,1280.2582
46,0,4,4,True,26,1210.1313
46,0,5,5,True,25,1283.5715
46,0,6,6,True,24,709.9887
46,0,7,7,True,26,1164.2642
46,0,9,9,True,26,1328.0323
47,0,2,2,True,25,1362.5953
47,0,6,6,True,26,1028.3599
48,0,6,6,True,26,1336.3824
48,0,7,7,True,25,1017.1716
49,0,1,1,True,26,1167.1705
49,0,6,6,True,26,1181.9679
49,0,7,7,True,25,979.69385
49,0,9,9,True,26,1466.8214
50,0,1,1,True,26,1371.0835
50,0,6,6,True,26,1256.8783
50,0,7,7,True,25,1115.8593
51,0,7,7,True,25,1173.3346
52,0,2,2,True,23,278.84045
52,0,3,3,True,25,1242.1324
52,0,6,6,True,25,897.7945
52,0,8,8,True,24,789.44794
53,0,2,2,True,23,426.2124
53,0,4,4,True,26,1029.7388
53,0,5,5,True,25,997.64624
53,0,6,6,True,25,985.0477
53,0,7,7,True,25,826.6517
53,0,8,8,True,26,1518.031
53,0,9,9,True,26,1282.1139
