sample_idx,true_label,target_label,adv_label,success,queries,l2_mag
0,0,2,2,True,24,721.2808
0,0,5,5,True,25,1189.8634
0,0,6,6,True,24,609.03284
0,0,7,7,True,26,1333.6432
0,0,9,9,True,25,1017.63306
1,0,1,1,True,27,1300.9304
1,0,2,2,True,25,1183.3254
1,0,5,5,True,25,1209.5917
1,0,6,6,True,24,748.8798
1,0,7,7,True,26,1203.5851
1,0,9,9,True,25,1052.3269
2,0,2,2,True,25,1370.54
2,0,4,4,True,26,1335.4408
2,0,5,5,True,25,1060.1392
2,0,6,6,True,25,986.4578
2,0,7,7,True,26,1071.3627
2,0,8,8,True,26,1450.0125
2,0,9,9,True,25,1173.3073
3,0,1,1,True,27,1304.0571
3,0,2,2,True,24,722.9039
3,0,4,4,True,27,1515.8888
3,0,5,5,True,25,1162.1752
3,0,6,6,True,26,1090.178
3,0,7,7,True,27,1479.0883
3,0,9,9,True,26,1051.8698
4,0,4,4,True,26,1503.7396
4,0,5,5,True,26,1459.2217
4,0,6,6,True,25,946.7413
4,0,7,7,True,24,886.50214
4,0,9,9,True,24,552.88336
5,0,2,2,True,25,1163.5583
5,0,5,5,True,26,1430.0186
5,0,6,6,True,25,1009.7386
5,0,9,9,True,26,1445.7023
6,0,2,2,True,25,1161.3992
6,0,4,4,True,27,1494.427
6,0,6,6,True,26,1234.2556
6,0,7,7,True,26,1377.2052
6,0,9,9,True,26,1212.2623
7,0,1,1,True,26,1293.4028
7,0,2,2,True,25,1379.3136
7,0,5,5,True,25,1339.4805
7,0,6,6,True,24,910.7233
7,0,7,7,True,25,1251.7823
7,0,9,9,True,27,1503.3053
8,0,1,1,True,27,1160.5098
8,0,2,2,True,25,1110.5634
8,0,4,4,True,27,1307.6453
8,0,5,5,True,25,1123.1514
8,0,6,6,True,24,784.1556
8,0,7,7,True,25,1104.125
8,0,9,9,True,25,1092.1007
9,0,2,2,True,24,859.1886
9,0,6,6,True,25,1070.2542
9,0,8,8,True,26,1451.8423
9,0,9,9,True,26,1422.76
10,0,2,2,True,26,1174.1359
10,0,6,6,True,27,1500.0127
10,0,7,7,True,25,1276.3236
10,0,9,9,True,25,919.32965
11,0,2,2,True,25,1217.5028
11,0,5,5,True,26,1524.1794
11,0,6,6,True,24,753.1633
11,0,7,7,True,25,966.9147
11,0,9,9,True,25,902.7591
12,0,6,6,True,25,1276.0333
12,0,7,7,True,25,1388.2871
12,0,9,9,True,26,1460.8994
13,0,2,2,True,25,1082.1372
13,0,4,4,True,26,1430.3031
13,0,5,5,True,25,1320.0284
13,0,6,6,True,27,1505.8091
13,0,7,7,True,25,1188.0337
13,0,9,9,True,24,868.0691
14,0,2,2,True,25,1265.4893
14,0,6,6,True,25,1140.275
14,0,7,7,True,25,1382.6337
14,0,9,9,True,26,1449.6482
15,0,2,2,True,24,517.05225
15,0,6,6,True,25,988.9727
15,0,8,8,True,24,810.3018
16,0,1,1,True,27,1391.4374
16,0,2,2,True,26,1290.222
16,0,4,4,True,26,1337.0045
16,0,5,5,True,24,775.5546
16,0,6,6,True,26,1199.3811
16,0,7,7,True,25,807.7679
16,0,8,8,True,26,1325.957
16,0,9,9,True,26,1206.1915
17,0,2,2,True,24,923.9134
17,0,4,4,True,27,1476.1971
17,0,5,5,True,26,1515.8463
17,0,6,6,True,24,904.5916
17,0,7,7,True,25,1242.0249
17,0,9,9,True,25,1121.3469
18,0,1,1,True,27,1479.4232
18,0,2,2,True,24,896.9872
18,0,4,4,True,26,1210.499
18,0,5,5,True,25,975.981
18,0,6,6,True,26,1196.9545
18,0,7,7,True,24,714.1638
18,0,9,9,True,25,937.9046
19,0,2,2,True,25,938.4929
19,0,6,6,True,25,1106.3142
19,0,7,7,True,26,1233.3661
19,0,9,9,True,25,1053.8567
20,0,1,1,True,27,1430.7452
20,0,5,5,True,25,1295.0923
20,0,6,6,True,25,968.0294
20,0,7,7,True,24,786.1259
21,0,1,1,True,27,1381.1136
21,0,2,2,True,25,1168.2302
21,0,4,4,True,27,1393.7852
21,0,5,5,True,25,1066.43
21,0,6,6,True,25,876.8244
21,0,7,7,True,26,1268.0638
21,0,9,9,True,25,983.267
22,0,1,1,True,26,1391.6246
22,0,2,2,True,25,1329.4191
23,0,1,1,True,26,930.6906
23,0,2,2,True,25,1141.1179
23,0,5,5,True,25,1322.4658
23,0,6,6,True,25,971.99536
23,0,7,7,True,25,968.0831
23,0,9,9,True,26,1320.0508
24,0,2,2,True,25,769.27435
24,0,4,4,True,25,973.3119
24,0,5,5,True,25,1095.2283
24,0,6,6,True,24,533.88763
24,0,7,7,True,26,1306.3124
24,0,9,9,True,26,1062.2688
25,0,2,2,True,24,757.68
25,0,4,4,True,26,1051.0785
25,0,5,5,True,25,1285.8927
25,0,6,6,True,26,1134.1053
25,0,7,7,True,25,810.19995
25,0,9,9,True,24,842.6518
26,0,1,1,True,27,1200.6278
26,0,2,2,True,24,815.66046
26,0,4,4,True,26,1083.463
26,0,5,5,True,24,572.7181
26,0,6,6,True,24,632.2539
26,0,7,7,True,25,851.3131
26,0,8,8,True,26,1439.2418
26,0,9,9,True,24,598.42377
27,0,1,1,True,27,1340.5917
27,0,2,2,True,25,1048.5323
27,0,5,5,True,25,989.06116
27,0,6,6,True,25,1077.1476
27,0,7,7,True,25,1035.5767
27,0,9,9,True,25,1247.487
28,0,1,1,True,27,1146.9089
28,0,2,2,True,25,904.4473
28,0,4,4,True,26,1036.2384
28,0,5,5,True,25,1224.3014
28,0,6,6,True,24,837.3984
28,0,7,7,True,26,1071.205
28,0,9,9,True,26,986.775
29,0,1,1,True,27,1223.2518
29,0,2,2,True,25,1086.695
29,0,5,5,True,24,864.4779
29,0,6,6,True,26,1320.86
29,0,7,7,True,25,837.6163
29,0,9,9,True,26,1251.8518
30,0,2,2,True,24,744.95703
30,0,6,6,True,25,1120.801
30,0,7,7,True,26,1493.142
30,0,9,9,True,25,994.0015
31,0,1,1,True,27,1377.3856
31,0,2,2,True,23,410.02438
31,0,4,4,True,25,759.06323
31,0,5,5,True,25,1119.4271
31,0,6,6,True,25,683.1076
31,0,7,7,True,25,823.47437
31,0,9,9,True,26,926.4189
32,0,2,2,True,25,1359.5967
32,0,6,6,True,25,1212.2521
32,0,7,7,True,26,1410.6814
32,0,9,9,True,25,1289.8322
33,0,2,2,True,25,993.1289
33,0,5,5,True,25,1286.1224
33,0,6,6,True,25,889.78314
33,0,9,9,True,27,1404.8904
34,0,2,2,True,25,1137.8585
34,0,5,5,True,25,1299.4941
34,0,6,6,True,25,1025.5461
34,0,7,7,True,25,1032.5914
34,0,9,9,True,25,976.1214
35,0,2,2,True,24,505.8389
35,0,4,4,True,26,1169.4042
35,0,5,5,True,26,1487.7732
35,0,6,6,True,24,689.2641
35,0,7,7,True,25,864.6352
35,0,9,9,True,25,767.3037
36,0,2,2,True,24,881.9705
36,0,4,4,True,26,1485.3585
36,0,5,5,True,26,1468.5916
36,0,6,6,True,25,995.0779
36,0,9,9,True,26,1237.5852
37,0,2,2,True,25,1091.0178
37,0,4,4,True,26,1146.3568
37,0,5,5,True,25,1205.0693
37,0,6,6,True,25,805.47003
37,0,7,7,True,27,1437.2943
37,0,9,9,True,26,996.06226
38,0,1,1,True,27,1441.4294
38,0,2,2,True,24,863.23
38,0,4,4,True,27,1333.1721
38,0,5,5,True,25,1213.7018
38,0,6,6,True,25,1002.1417
38,0,7,7,True,25,1026.0712
38,0,9,9,True,25,1034.03
39,0,2,2,True,25,1159.8103
39,0,4,4,True,26,1381.6718
39,0,6,6,True,25,1073.1193
39,0,7,7,True,25,1273.8591
39,0,9,9,True,25,959.9437
40,0,2,2,True,25,1018.20874
40,0,6,6,True,25,1230.8668
40,0,7,7,True,25,1275.7523
40,0,9,9,True,25,1168.0094
41,0,2,2,True,25,1286.1691
41,0,7,7,True,26,1376.7269
41,0,9,9,True,26,1359.7297
42,0,2,2,True,26,1480.926
42,0,5,5,True,26,1519.4733
42,0,6,6,True,25,1090.45
42,0,7,7,True,26,1438.3424
42,0,9,9,True,26,1322.8292
43,0,2,2,True,24,894.5742
43,0,4,4,True,26,1232.7335
43,0,5,5,True,25,1228.7281
43,0,6,6,True,26,1109.3264
43,0,7,7,True,25,1058.4021
43,0,9,9,True,24,863.0405
44,0,1,1,True,26,1391.1344
44,0,2,2,True,24,860.018
44,0,5,5,True,25,1151.4856
44,0,7,7,True,25,1346.5712
44,0,9,9,True,26,1465.9363
45,0,2,2,True,24,728.5863
45,0,3,3,True,26,1522.4976
45,0,6,6,True,26,980.31476
45,0,7,7,True,26,1365.6866
45,0,9,9,True,25,1082.7294
46,0,1,1,True,27,1499.1504
46,0,2,2,True,24,887.3996
46,0,4,4,True,26,1211.5985
46,0,5,5,True,25,1097.6862
46,0,6,6,True,24,814.11426
46,0,7,7,True,26,1343.919
46,0,9,9,True,24,786.4579
47,0,2,2,True,25,1168.6017
47,0,6,6,True,26,1382.6478
47,0,9,9,True,26,1384.5151
48,0,1,1,True,26,1180.1915
48,0,2,2,True,25,1290.6428
48,0,5,5,True,25,1244.7161
48,0,6,6,True,25,921.78577
48,0,7,7,True,25,1017.2699
48,0,9,9,True,26,1224.7424
49,0,1,1,True,27,1350.3851
49,0,2,2,True,25,1009.7757
49,0,4,4,True,26,1302.1586
49,0,5,5,True,25,1142.0503
49,0,6,6,True,26,1083.6365
49,0,7,7,True,24,647.53534
49,0,9,9,True,24,859.3195
50,0,1,1,True,26,1151.2837
50,0,2,2,True,25,1097.5304
50,0,5,5,True,25,1209.7292
50,0,6,6,True,25,1047.0248
50,0,7,7,True,26,1152.7715
50,0,9,9,True,26,1396.4956
51,0,1,1,True,26,1165.7625
51,0,2,2,True,25,1242.188
51,0,5,5,True,26,1445.2495
51,0,6,6,True,25,1130.0345
51,0,7,7,True,25,1120.4825
51,0,9,9,True,26,1440.5405
52,0,2,2,True,24,529.4847
52,0,3,3,True,25,1138.7264
52,0,6,6,True,25,913.4501
52,0,9,9,True,26,1135.0542
53,0,1,1,True,27,1478.1755
53,0,2,2,True,24,539.9389
53,0,3,3,True,26,1500.4479
53,0,4,4,True,26,960.79553
53,0,5,5,True,24,741.5929
53,0,6,6,True,25,862.461
53,0,7,7,True,25,872.6259
53,0,8,8,True,26,1503.868
53,0,9,9,True,25,772.0855
54,0,2,2,True,24,947.00104
54,0,6,6,True,26,1307.3634
54,0,9,9,True,26,1402.1783
55,0,1,1,True,27,1515.1581
55,0,4,4,True,27,1417.2173
55,0,5,5,True,26,1300.7048
55,0,6,6,True,24,884.3421
55,0,7,7,True,26,1151.5894
55,0,9,9,True,26,1346.8496
56,0,1,1,True,27,1352.2455
56,0,2,2,True,25,1245.9683
56,0,4,4,True,26,1236.6976
56,0,6,6,True,26,1143.1036
56,0,7,7,True,26,1147.9028
56,0,9,9,True,25,1161.0857
57,0,2,2,True,24,700.04785
57,0,3,3,True,26,1523.9166
57,0,4,4,True,26,1294.756
57,0,5,5,True,25,960.75073
57,0,6,6,True,26,973.51117
57,0,7,7,True,25,1092.2756
57,0,9,9,True,24,764.2807
58,0,1,1,True,26,1208.2599
58,0,2,2,True,25,1027.5227
58,0,5,5,True,24,580.2818
58,0,6,6,True,27,1301.2587
58,0,7,7,True,26,1225.8765
58,0,9,9,True,25,886.1958
59,0,2,2,True,26,1339.5492
59,0,5,5,True,26,1499.44
59,0,6,6,True,26,1325.3887
59,0,9,9,True,26,1257.614
60,0,1,1,True,27,1365.4739
60,0,2,2,True,25,947.91614
60,0,4,4,True,25,1252.7701
60,0,5,5,True,25,1128.9203
60,0,6,6,True,24,619.78546
60,0,7,7,True,24,609.72534
60,0,9,9,True,25,983.4124
61,0,2,2,True,24,791.635
61,0,4,4,True,26,1409.938
61,0,6,6,True,26,1175.4102
61,0,7,7,True,26,1132.951
61,0,9,9,True,25,922.1833
62,0,1,1,True,26,1131.0496
62,0,2,2,True,25,902.9186
62,0,4,4,True,27,1287.835
62,0,5,5,True,25,1177.578
62,0,6,6,True,24,458.9292
62,0,7,7,True,24,722.14124
62,0,9,9,True,25,908.90375
63,0,1,1,True,27,1399.259
63,0,2,2,True,25,1013.1708
63,0,4,4,True,26,1144.3452
63,0,5,5,True,25,1243.8184
63,0,6,6,True,24,818.7637
63,0,7,7,True,25,1055.9863
63,0,9,9,True,25,1074.0493
64,0,1,1,True,26,1219.8663
64,0,2,2,True,26,1152.4703
64,0,3,3,True,25,1250.4064
64,0,5,5,True,24,553.57025
64,0,6,6,True,25,997.0502
64,0,7,7,True,24,599.98334
64,0,9,9,True,25,884.6355
65,0,1,1,True,27,1223.8966
65,0,2,2,True,24,818.9884
65,0,4,4,True,26,988.9929
65,0,5,5,True,25,1014.34656
65,0,6,6,True,24,669.5364
65,0,7,7,True,25,812.2998
65,0,9,9,True,24,593.2192
66,0,1,1,True,27,1263.1188
66,0,2,2,True,25,1141.0245
66,0,4,4,True,26,1036.5162
66,0,5,5,True,24,850.31055
66,0,6,6,True,25,872.6998
66,0,7,7,True,25,888.4819
66,0,8,8,True,26,1363.3818
66,0,9,9,True,25,1031.2852
67,0,2,2,True,25,962.91693
67,0,4,4,True,27,1463.6564
67,0,5,5,True,25,1212.0203
67,0,6,6,True,26,1122.4688
67,0,7,7,True,26,1161.6635
67,0,9,9,True,26,926.60834
68,0,2,2,True,25,1386.3463
68,0,6,6,True,26,1422.1389
68,0,7,7,True,25,1314.8026
68,0,9,9,True,25,1280.0977
69,0,1,1,True,27,1246.0004
69,0,2,2,True,24,908.3584
69,0,4,4,True,26,1266.1655
69,0,5,5,True,25,1193.013
69,0,6,6,True,24,799.60864
69,0,7,7,True,26,1205.4705
69,0,9,9,True,25,882.3044
70,0,1,1,True,27,1056.1577
70,0,2,2,True,25,1101.1017
70,0,5,5,True,26,1341.5931
70,0,6,6,True,24,769.8591
70,0,7,7,True,25,1081.8049
70,0,9,9,True,26,1137.6229
71,0,1,1,True,27,1435.2655
71,0,2,2,True,24,928.432
71,0,4,4,True,27,1422.0067
71,0,5,5,True,26,1450.9976
71,0,6,6,True,26,1244.8566
71,0,7,7,True,26,1320.409
71,0,9,9,True,25,952.29724
72,0,1,1,True,26,1172.5344
72,0,2,2,True,25,1249.6836
72,0,5,5,True,26,1467.0894
72,0,6,6,True,25,983.06915
72,0,9,9,True,26,1417.338
73,0,1,1,True,26,1218.5101
73,0,2,2,True,25,1128.051
73,0,5,5,True,25,1283.8396
73,0,6,6,True,26,1377.2328
73,0,7,7,True,26,1447.2924
73,0,9,9,True,25,1279.8953
74,0,2,2,True,26,1198.3042
74,0,4,4,True,26,1088.8269
74,0,6,6,True,26,943.6435
74,0,7,7,True,24,832.122
74,0,9,9,True,24,471.49655
75,0,6,6,True,26,1432.4458
76,0,1,1,True,26,1066.8135
76,0,2,2,True,25,1057.5415
76,0,5,5,True,25,1215.6089
76,0,6,6,True,25,1090.7731
76,0,7,7,True,26,1114.7426
76,0,9,9,True,27,1418.8654
77,0,2,2,True,24,733.2851
77,0,3,3,True,25,1313.2341
77,0,6,6,True,24,841.2051
77,0,9,9,True,25,960.719
78,0,1,1,True,27,1464.2418
78,0,2,2,True,25,1138.4731
78,0,5,5,True,26,1353.7721
78,0,6,6,True,25,1057.9111
78,0,7,7,True,26,1243.9904
78,0,9,9,True,26,1183.4784
79,0,1,1,True,27,1512.8109
79,0,2,2,True,25,1183.4576
79,0,5,5,True,25,1178.5886
79,0,6,6,True,27,1281.071
79,0,7,7,True,24,662.7805
79,0,9,9,True,26,1236.738
80,0,2,2,True,25,1168.2003
80,0,6,6,True,25,1241.1914
80,0,9,9,True,25,1215.5801
81,0,2,2,True,24,550.3172
81,0,4,4,True,26,985.306
81,0,5,5,True,26,1475.162
81,0,6,6,True,25,1020.95886
81,0,7,7,True,26,1072.8961
81,0,9,9,True,25,819.6243
82,0,2,2,True,25,1061.8423
82,0,4,4,True,26,938.1279
82,0,5,5,True,25,1211.043
82,0,6,6,True,25,1010.3005
82,0,7,7,True,25,882.51855
82,0,9,9,True,24,464.5654
83,0,1,1,True,27,1405.5853
83,0,2,2,True,24,673.8115
83,0,4,4,True,26,1265.4229
83,0,5,5,True,25,1315.8412
83,0,6,6,True,24,855.08887
83,0,7,7,True,26,1277.1825
83,0,9,9,True,25,1101.5189
84,0,2,2,True,25,1085.7896
84,0,4,4,True,27,1458.7264
84,0,5,5,True,26,1354.7188
84,0,6,6,True,26,1314.1727
84,0,7,7,True,25,1157.5858
84,0,9,9,True,25,1160.2832
85,0,2,2,True,26,1131.6903
85,0,3,3,True,26,1469.6581
85,0,4,4,True,26,1388.995
85,0,5,5,True,25,932.44354
85,0,6,6,True,26,1079.794
85,0,7,7,True,25,1047.9108
85,0,9,9,True,25,1013.97833
86,0,2,2,True,23,433.14087
86,0,4,4,True,25,851.52454
86,0,5,5,True,24,845.89246
86,0,6,6,True,24,456.5063
86,0,7,7,True,25,836.94147
86,0,9,9,True,25,688.91364
87,0,1,1,True,27,1377.5685
87,0,2,2,True,25,1035.3063
87,0,4,4,True,27,1514.3699
87,0,5,5,True,25,1287.9231
87,0,6,6,True,24,718.3572
87,0,7,7,True,25,972.9327
87,0,9,9,True,24,787.31635
88,0,1,1,True,27,1400.4464
88,0,2,2,True,26,1423.2948
88,0,5,5,True,25,1243.9755
88,0,6,6,True,27,1484.8282
88,0,9,9,True,25,987.94635
89,0,2,2,True,24,697.7528
89,0,6,6,True,24,853.6176
89,0,7,7,True,26,1476.849
89,0,9,9,True,25,1097.7363
90,0,1,1,True,27,1479.3269
90,0,2,2,True,25,988.2302
90,0,4,4,True,27,1392.4364
90,0,5,5,True,25,1217.4818
90,0,6,6,True,24,749.4451
90,0,7,7,True,26,1270.0642
90,0,9,9,True,25,1033.2227
91,0,1,1,True,27,1446.5916
91,0,2,2,True,24,895.8348
91,0,4,4,True,26,1304.0579
91,0,5,5,True,25,1221.795
91,0,6,6,True,24,844.5164
91,0,7,7,True,25,1140.8046
91,0,9,9,True,25,894.2863
92,0,2,2,True,24,866.34576
92,0,5,5,True,25,886.47675
92,0,6,6,True,24,615.3316
92,0,7,7,True,25,1027.7373
92,0,9,9,True,24,846.23047
93,0,1,1,True,27,1135.1758
93,0,2,2,True,25,979.7505
93,0,4,4,True,27,1430.7792
93,0,5,5,True,24,890.98035
93,0,6,6,True,26,1353.1486
93,0,7,7,True,26,1250.3788
93,0,9,9,True,25,922.7741
94,0,1,1,True,27,1317.8353
94,0,2,2,True,26,1147.4572
94,0,4,4,True,27,1363.5098
94,0,5,5,True,25,1012.75665
94,0,6,6,True,27,1368.3629
94,0,7,7,True,25,1119.679
94,0,9,9,True,25,961.0635
95,0,2,2,True,25,1085.8794
95,0,4,4,True,26,1219.4962
95,0,5,5,True,26,1510.249
95,0,6,6,True,25,930.6621
95,0,7,7,True,26,1345.9532
95,0,9,9,True,25,1143.5629
96,0,2,2,True,25,1006.3841
96,0,4,4,True,27,1439.0854
96,0,5,5,True,26,1523.2983
96,0,6,6,True,25,1188.1515
96,0,7,7,True,25,1126.7435
96,0,9,9,True,25,1143.2428
97,0,2,2,True,25,1280.4194
97,0,4,4,True,26,1430.624
97,0,5,5,True,26,1378.7466
97,0,6,6,True,24,823.04315
97,0,7,7,True,26,1228.574
97,0,9,9,True,27,1460.4506
98,0,2,2,True,25,1191.9031
98,0,4,4,True,26,1483.1309
98,0,5,5,True,25,1192.0441
98,0,6,6,True,23,276.22635
98,0,7,7,True,25,1011.21014
98,0,9,9,True,24,800.9307
99,0,2,2,True,25,1063.9614
99,0,5,5,True,25,1326.4852
99,0,6,6,True,25,1127.1268
99,0,7,7,True,25,1113.9896
99,0,9,9,True,24,850.93536
100,1,0,0,True,26,1220.5073
100,1,2,2,True,24,500.22696
100,1,3,3,True,24,683.0622
100,1,4,4,True,26,1127.5411
100,1,5,5,True,24,668.0037
100,1,6,6,True,24,509.7627
100,1,7,7,True,23,373.39523
100,1,8,8,True,25,1043.4132
100,1,9,9,True,24,530.8286
101,1,0,0,True,26,1264.7596
101,1,2,2,True,24,693.7348
101,1,3,3,True,25,1156.4735
101,1,6,6,True,25,1105.9923
101,1,7,7,True,25,893.2693
101,1,8,8,True,26,1154.0437
101,1,9,9,True,25,685.30725
102,1,2,2,True,24,691.901
102,1,3,3,True,24,669.1039
102,1,4,4,True,27,1478.5476
102,1,5,5,True,27,1427.715
102,1,6,6,True,25,918.7644
102,1,7,7,True,24,453.81165
102,1,8,8,True,25,941.90234
102,1,9,9,True,24,556.66956
103,1,0,0,True,26,1085.1226
103,1,2,2,True,24,505.55414
103,1,3,3,True,24,619.7798
103,1,5,5,True,25,1128.7825
103,1,6,6,True,25,767.56366
103,1,7,7,True,24,523.7528
103,1,8,8,True,26,1513.3906
103,1,9,9,True,25,608.86615
104,1,0,0,True,26,857.10443
104,1,2,2,True,24,534.4465
104,1,3,3,True,23,391.03198
104,1,4,4,True,24,526.43805
104,1,5,5,True,23,454.6845
104,1,6,6,True,24,430.3545
104,1,7,7,True,23,264.62048
104,1,8,8,True,24,540.4156
104,1,9,9,True,23,341.44986
105,1,0,0,True,27,1521.4717
105,1,2,2,True,24,709.7619
105,1,3,3,True,23,460.94144
105,1,4,4,True,24,824.037
105,1,5,5,True,24,625.1264
105,1,6,6,True,24,672.76373
105,1,7,7,True,24,426.09622
105,1,8,8,True,24,670.5744
105,1,9,9,True,24,550.1854
106,1,0,0,True,27,1302.5555
106,1,2,2,True,24,606.1633
106,1,3,3,True,24,615.3495
106,1,5,5,True,26,1509.53
106,1,6,6,True,23,439.55432
106,1,7,7,True,24,526.8083
106,1,8,8,True,24,748.1611
106,1,9,9,True,24,680.6152
107,1,0,0,True,26,1142.622
107,1,2,2,True,23,411.58353
107,1,3,3,True,24,631.2725
107,1,5,5,True,26,1187.8867
107,1,6,6,True,24,558.15497
107,1,7,7,True,24,542.75226
107,1,9,9,True,25,627.291
108,1,2,2,True,24,736.80054
108,1,3,3,True,24,844.3494
108,1,4,4,True,27,1455.9258
108,1,6,6,True,25,900.8651
108,1,7,7,True,24,545.8928
108,1,8,8,True,25,1102.5089
108,1,9,9,True,26,733.9789
109,1,0,0,True,26,1196.0907
109,1,2,2,True,24,535.1962
109,1,3,3,True,24,672.51245
109,1,4,4,True,25,1070.2477
109,1,5,5,True,26,1123.4923
109,1,6,6,True,24,672.71686
109,1,7,7,True,23,464.56323
109,1,8,8,True,26,1008.0233
109,1,9,9,True,24,574.83215
110,1,0,0,True,26,1263.6783
110,1,2,2,True,24,651.50977
110,1,3,3,True,24,628.8307
110,1,6,6,True,24,629.0405
110,1,7,7,True,24,549.0674
110,1,8,8,True,26,1315.7617
