sample_idx,true_label,target_label,adv_label,success,queries,l2_mag
0,0,1,1,True,26,1314.2823
0,0,2,2,True,23,430.77954
0,0,3,3,True,24,600.3216
0,0,4,4,True,26,1187.7479
0,0,5,5,True,24,477.0608
0,0,6,6,True,23,247.53787
0,0,7,7,True,24,736.8121
0,0,8,8,True,25,1006.241
0,0,9,9,True,25,850.7338
1,0,2,2,True,25,1059.5159
1,0,3,3,True,26,1309.3025
1,0,5,5,True,24,659.4308
1,0,6,6,True,23,426.706
1,0,7,7,True,25,689.8587
1,0,9,9,True,24,794.04846
2,0,1,1,True,27,1433.4319
2,0,2,2,True,25,1023.8955
2,0,3,3,True,25,1215.1168
2,0,4,4,True,26,1497.6115
2,0,5,5,True,24,726.5859
2,0,6,6,True,24,607.0692
2,0,7,7,True,25,1052.4034
2,0,8,8,True,25,1261.6906
2,0,9,9,True,25,1140.691
3,0,1,1,True,27,1122.2972
3,0,2,2,True,24,757.48004
3,0,3,3,True,25,1028.6539
3,0,4,4,True,27,1252.2867
3,0,5,5,True,24,844.2944
3,0,6,6,True,25,622.79694
3,0,7,7,True,26,895.7421
3,0,9,9,True,25,874.6634
4,0,1,1,True,27,1394.4253
4,0,4,4,True,24,752.9907
4,0,5,5,True,24,915.2344
4,0,6,6,True,23,453.26373
4,0,7,7,True,23,391.84818
4,0,9,9,True,24,686.8435
5,0,1,1,True,26,1325.1023
5,0,2,2,True,25,1007.35297
5,0,3,3,True,25,1282.0881
5,0,4,4,True,26,1441.7881
5,0,5,5,True,24,693.8458
5,0,6,6,True,23,439.32675
5,0,7,7,True,26,1111.4473
5,0,9,9,True,26,1162.8994
6,0,2,2,True,25,1034.6274
6,0,3,3,True,25,1272.369
6,0,4,4,True,26,1243.1006
6,0,5,5,True,25,1242.8021
6,0,6,6,True,25,725.01587
6,0,7,7,True,25,783.84753
6,0,9,9,True,25,873.95593
7,0,2,2,True,24,930.7357
7,0,3,3,True,25,1353.6849
7,0,4,4,True,26,1443.4462
7,0,5,5,True,24,647.3191
7,0,6,6,True,23,393.9835
7,0,7,7,True,24,869.4688
7,0,9,9,True,26,1024.6088
8,0,1,1,True,26,954.4475
8,0,2,2,True,25,900.4027
8,0,3,3,True,26,1151.0178
8,0,4,4,True,26,875.37134
8,0,5,5,True,24,916.38477
8,0,6,6,True,23,432.79095
8,0,7,7,True,25,695.89294
8,0,9,9,True,24,677.78687
9,0,1,1,True,26,1125.6638
9,0,2,2,True,24,786.1164
9,0,3,3,True,24,933.977
9,0,4,4,True,25,1023.64984
9,0,5,5,True,24,793.03406
9,0,6,6,True,24,488.3851
9,0,7,7,True,25,1134.681
9,0,8,8,True,24,691.7955
9,0,9,9,True,24,644.1017
10,0,1,1,True,27,1423.5972
10,0,2,2,True,25,758.06726
10,0,3,3,True,25,970.9212
10,0,4,4,True,26,1406.894
10,0,5,5,True,24,923.4354
10,0,6,6,True,25,978.9392
10,0,7,7,True,24,780.54535
10,0,8,8,True,26,1502.6034
10,0,9,9,True,24,777.27924
11,0,2,2,True,25,1110.6503
11,0,3,3,True,25,1387.8693
11,0,4,4,True,26,1446.0173
11,0,5,5,True,25,1037.9774
11,0,6,6,True,24,507.80704
11,0,7,7,True,24,635.85376
11,0,9,9,True,25,936.1303
12,0,2,2,True,25,1244.6349
12,0,5,5,True,25,1170.0282
12,0,6,6,True,24,710.46674
12,0,7,7,True,24,944.96246
12,0,9,9,True,25,998.3261
13,0,1,1,True,27,1512.1395
13,0,2,2,True,24,805.6544
13,0,3,3,True,25,1012.6875
13,0,4,4,True,26,1145.468
13,0,5,5,True,25,1012.2559
13,0,6,6,True,26,821.8796
13,0,7,7,True,24,702.50836
13,0,9,9,True,24,613.4802
14,0,1,1,True,27,1435.3069
14,0,2,2,True,25,1100.4254
14,0,3,3,True,26,1426.5458
14,0,5,5,True,25,1070.248
14,0,6,6,True,24,726.22107
14,0,7,7,True,25,982.5034
14,0,9,9,True,25,1296.8801
15,0,1,1,True,26,971.7479
15,0,2,2,True,23,200.98259
15,0,3,3,True,25,750.8375
15,0,4,4,True,27,1144.8651
15,0,5,5,True,24,777.84894
15,0,6,6,True,24,432.38177
15,0,7,7,True,26,1214.9045
15,0,8,8,True,23,322.48254
15,0,9,9,True,25,650.60974
16,0,2,2,True,25,1064.9713
16,0,3,3,True,25,907.60675
16,0,5,5,True,23,363.2754
16,0,6,6,True,25,982.8423
16,0,7,7,True,25,690.3999
16,0,8,8,True,26,1079.4044
16,0,9,9,True,26,985.61096
17,0,1,1,True,26,1241.5696
17,0,2,2,True,23,467.4794
17,0,3,3,True,24,842.15436
17,0,4,4,True,26,1311.8132
17,0,5,5,True,24,808.01917
17,0,6,6,True,23,337.3396
17,0,7,7,True,24,534.6756
17,0,8,8,True,26,1332.5925
17,0,9,9,True,24,661.02875
18,0,1,1,True,27,1465.2614
18,0,2,2,True,24,809.09515
18,0,3,3,True,24,827.2617
18,0,4,4,True,26,1215.7651
18,0,5,5,True,24,537.01117
