sample_idx,true_label,target_label,adv_label,success,queries,l2_mag
0,0,2,2,True,25,1047.2998
0,0,3,3,True,26,1523.496
0,0,6,6,True,24,748.121
0,0,7,7,True,25,1071.0653
0,0,9,9,True,25,1267.242
1,0,6,6,True,25,1106.0208
1,0,7,7,True,26,1177.1636
1,0,9,9,True,26,1407.0181
2,0,4,4,True,26,1402.3419
2,0,5,5,True,25,1303.1078
2,0,6,6,True,26,1248.2491
2,0,7,7,True,26,1467.7592
2,0,9,9,True,26,1435.9495
3,0,2,2,True,24,880.2045
3,0,6,6,True,26,1217.5278
3,0,7,7,True,27,1312.298
3,0,9,9,True,27,1331.1206
4,0,4,4,True,25,1247.0762
4,0,6,6,True,25,895.8432
4,0,7,7,True,24,923.6146
4,0,9,9,True,24,736.8962
5,0,2,2,True,25,1196.835
5,0,6,6,True,25,1146.5989
5,0,7,7,True,26,1480.2571
5,0,9,9,True,27,1510.7045
6,0,6,6,True,26,1351.4082
6,0,7,7,True,26,1279.9973
6,0,9,9,True,26,1494.4407
7,0,5,5,True,26,1431.1122
7,0,6,6,True,24,701.17114
7,0,7,7,True,25,1148.9839
7,0,9,9,True,26,1431.0454
8,0,2,2,True,26,1365.4926
8,0,4,4,True,26,1383.677
8,0,5,5,True,26,1383.8536
8,0,6,6,True,24,835.03894
8,0,7,7,True,26,1119.9397
8,0,9,9,True,26,1370.0387
9,0,2,2,True,24,694.76904
9,0,6,6,True,25,932.5476
10,0,2,2,True,25,1063.4468
10,0,3,3,True,26,1475.5521
10,0,6,6,True,27,1282.9595
10,0,7,7,True,25,1084.3528
10,0,9,9,True,25,1050.8373
11,0,6,6,True,26,1355.3516
11,0,7,7,True,25,1091.9767
11,0,9,9,True,26,1363.3782
12,0,6,6,True,26,1500.8944
12,0,7,7,True,26,1473.0482
13,0,2,2,True,24,858.8871
13,0,4,4,True,27,1444.792
13,0,5,5,True,26,1519.9158
13,0,7,7,True,24,860.1901
13,0,9,9,True,25,968.1808
14,0,6,6,True,25,1332.9452
14,0,7,7,True,25,1310.1951
15,0,2,2,True,23,382.45654
15,0,6,6,True,25,1099.278
15,0,8,8,True,26,1486.2402
16,0,4,4,True,27,1484.963
16,0,5,5,True,24,898.7274
16,0,6,6,True,27,1470.6512
16,0,7,7,True,26,1011.64764
16,0,9,9,True,26,1337.5343
17,0,2,2,True,25,1114.3846
17,0,6,6,True,25,1032.6892
17,0,7,7,True,25,1095.9722
17,0,9,9,True,25,1287.903
18,0,2,2,True,25,997.9369
18,0,4,4,True,26,1018.1611
18,0,5,5,True,24,912.0252
18,0,6,6,True,27,1405.2494
18,0,7,7,True,24,662.17065
18,0,9,9,True,25,969.77216
19,0,2,2,True,24,591.9628
19,0,6,6,True,25,1072.1642
19,0,7,7,True,26,1205.8881
19,0,9,9,True,26,1308.987
20,0,2,2,True,26,1450.1724
20,0,5,5,True,25,1244.0398
20,0,6,6,True,24,896.9359
20,0,7,7,True,24,696.7266
21,0,2,2,True,26,1517.969
21,0,4,4,True,27,1410.0646
21,0,5,5,True,25,1226.3715
21,0,6,6,True,25,1145.2855
21,0,7,7,True,26,1224.709
21,0,9,9,True,25,1082.5087
23,0,1,1,True,27,1519.3403
23,0,2,2,True,26,1479.8584
23,0,5,5,True,25,1065.9911
23,0,6,6,True,26,1366.6294
23,0,7,7,True,25,1205.0569
24,0,2,2,True,25,910.74805
24,0,4,4,True,26,1214.4006
24,0,5,5,True,26,1393.6072
24,0,6,6,True,23,333.05106
24,0,7,7,True,26,1224.3165
24,0,9,9,True,26,1407.0082
25,0,2,2,True,24,811.5707
25,0,4,4,True,26,1245.6239
25,0,5,5,True,26,1388.3195
25,0,6,6,True,26,1175.7096
25,0,7,7,True,24,677.3197
25,0,9,9,True,24,825.9243
26,0,2,2,True,24,797.8289
26,0,4,4,True,26,1083.6484
26,0,5,5,True,24,483.09317
26,0,6,6,True,25,866.0433
26,0,7,7,True,25,792.45
26,0,9,9,True,24,714.5544
27,0,2,2,True,25,1013.3509
27,0,3,3,True,26,1503.2148
27,0,4,4,True,27,1467.104
27,0,5,5,True,24,940.2516
27,0,6,6,True,25,1121.1476
27,0,7,7,True,25,938.77795
