sample_idx,true_label,target_label,adv_label,success,queries,l2_mag
0,0,1,1,True,27,1505.4039
0,0,2,2,True,24,869.53436
0,0,4,4,True,25,1117.9352
0,0,6,6,True,24,730.8358
0,0,9,9,True,25,983.8018
1,0,6,6,True,25,1210.0707
1,0,7,7,True,26,1491.8988
2,0,5,5,True,26,1520.4799
3,0,2,2,True,26,1434.2716
3,0,6,6,True,27,1393.3212
4,0,4,4,True,26,1457.9012
4,0,6,6,True,25,1250.2175
4,0,7,7,True,26,1398.6207
4,0,9,9,True,26,1352.7942
5,0,6,6,True,25,1266.0272
7,0,1,1,True,27,1478.2764
7,0,6,6,True,24,771.38837
8,0,4,4,True,27,1516.061
8,0,6,6,True,25,1214.9276
9,0,2,2,True,25,1339.146
10,0,2,2,True,26,1398.8756
11,0,6,6,True,26,1389.5507
13,0,2,2,True,26,1511.2819
13,0,4,4,True,27,1515.6375
13,0,7,7,True,26,1344.7494
13,0,9,9,True,26,1425.3003
15,0,2,2,True,24,588.2125
15,0,8,8,True,25,1188.5748
16,0,5,5,True,26,1328.863
17,0,2,2,True,25,1333.6682
17,0,6,6,True,25,1324.7317
17,0,9,9,True,26,1387.6477
18,0,2,2,True,25,1120.4026
18,0,4,4,True,26,1407.2836
18,0,5,5,True,25,1150.6428
18,0,7,7,True,24,801.3588
18,0,8,8,True,26,1491.5277
18,0,9,9,True,25,1064.999
19,0,2,2,True,26,1466.8698
20,0,1,1,True,26,1327.3112
20,0,6,6,True,24,794.54767
21,0,4,4,True,27,1520.2772
21,0,5,5,True,25,1155.2559
21,0,6,6,True,26,1227.196
21,0,9,9,True,26,1351.8424
23,0,1,1,True,26,1377.5881
23,0,6,6,True,25,1310.8135
24,0,2,2,True,26,1251.1339
24,0,4,4,True,26,1132.4786
24,0,6,6,True,25,910.62946
25,0,2,2,True,26,1523.3129
25,0,4,4,True,27,1475.1702
25,0,7,7,True,26,1475.6531
26,0,2,2,True,25,1328.6798
26,0,4,4,True,27,1339.6769
26,0,5,5,True,24,894.3629
26,0,6,6,True,25,955.5815
26,0,7,7,True,26,1243.2699
26,0,8,8,True,26,1501.4324
26,0,9,9,True,24,780.9987
27,0,1,1,True,27,1202.711
27,0,5,5,True,25,1218.9258
27,0,6,6,True,26,1396.4423
27,0,7,7,True,26,1452.0999
27,0,9,9,True,25,1231.2375
28,0,4,4,True,27,1506.1842
28,0,6,6,True,26,1436.613
28,0,7,7,True,27,1507.399
29,0,1,1,True,27,1263.2664
29,0,5,5,True,24,723.1072
29,0,6,6,True,27,1513.528
29,0,7,7,True,26,1235.37
30,0,2,2,True,25,1298.4952
31,0,2,2,True,24,378.8113
31,0,4,4,True,25,825.6452
31,0,5,5,True,26,1260.973
31,0,6,6,True,25,931.79614
31,0,7,7,True,25,864.6462
31,0,9,9,True,27,1329.8809
33,0,6,6,True,26,1337.9413
34,0,7,7,True,26,1523.709
34,0,9,9,True,26,1519.4104
35,0,2,2,True,25,1062.8447
35,0,4,4,True,26,1200.0967
35,0,6,6,True,25,1004.30273
35,0,7,7,True,25,1132.0256
35,0,9,9,True,26,1421.9912
36,0,2,2,True,25,1260.1396
36,0,4,4,True,26,1362.774
36,0,6,6,True,26,1505.8569
37,0,4,4,True,26,1358.855
37,0,6,6,True,26,1341.2524
37,0,9,9,True,27,1498.4983
38,0,2,2,True,25,1337.7672
38,0,4,4,True,27,1475.2257
38,0,5,5,True,26,1488.1956
38,0,7,7,True,26,1213.6412
38,0,9,9,True,26,1326.1893
39,0,4,4,True,26,1340.626
39,0,7,7,True,25,1383.0918
39,0,9,9,True,25,1077.8529
40,0,2,2,True,26,1458.1971
43,0,6,6,True,26,1448.7363
43,0,7,7,True,26,1248.0365
43,0,9,9,True,26,1304.9395
44,0,2,2,True,24,841.9287
45,0,2,2,True,25,1287.308
45,0,9,9,True,26,1482.394
46,0,2,2,True,26,1406.2065
46,0,4,4,True,26,1235.9867
46,0,5,5,True,26,1434.3699
46,0,6,6,True,25,1180.3313
46,0,7,7,True,26,1525.0197
46,0,9,9,True,26,1342.3439
47,0,2,2,True,26,1499.2148
48,0,6,6,True,26,1421.5376
49,0,7,7,True,26,1420.0469
49,0,9,9,True,26,1496.834
50,0,1,1,True,26,1401.7554
50,0,7,7,True,26,1520.76
52,0,2,2,True,24,821.0652
52,0,3,3,True,25,1224.25
52,0,6,6,True,26,1476.3901
53,0,2,2,True,24,507.36673
53,0,3,3,True,26,1517.3552
53,0,4,4,True,26,854.0322
53,0,5,5,True,25,997.64624
53,0,6,6,True,26,1189.3048
53,0,7,7,True,25,980.5998
53,0,9,9,True,26,1353.8855
54,0,2,2,True,25,1293.7751
55,0,6,6,True,26,1346.6165
55,0,7,7,True,26,1518.3685
57,0,2,2,True,25,894.35565
57,0,4,4,True,26,1247.4818
57,0,5,5,True,26,1516.2444
57,0,6,6,True,27,1410.5028
57,0,7,7,True,26,1164.2512
57,0,9,9,True,25,1171.5891
58,0,1,1,True,27,1238.063
58,0,5,5,True,25,1077.8145
58,0,7,7,True,26,1343.3387
58,0,9,9,True,26,1272.4131
60,0,1,1,True,26,1281.1417
60,0,6,6,True,25,997.83264
60,0,7,7,True,25,1029.9869
61,0,2,2,True,25,1213.4142
61,0,4,4,True,27,1466.2158
61,0,7,7,True,26,1377.571
62,0,1,1,True,27,1489.6647
62,0,2,2,True,26,1521.215
62,0,4,4,True,27,1515.8341
62,0,6,6,True,25,1011.1637
62,0,7,7,True,25,1189.1682
62,0,9,9,True,26,1174.9332
63,0,2,2,True,25,1367.7035
63,0,4,4,True,26,1105.7463
63,0,5,5,True,25,1279.9421
63,0,6,6,True,26,1347.4257
63,0,7,7,True,26,1246.321
63,0,9,9,True,26,1270.15
64,0,7,7,True,25,993.30054
64,0,9,9,True,26,1469.782
65,0,2,2,True,26,1337.1683
65,0,4,4,True,26,1300.2865
65,0,5,5,True,26,1427.0988
65,0,6,6,True,25,1230.7396
65,0,7,7,True,26,1147.0636
65,0,9,9,True,25,1002.5782
66,0,5,5,True,25,1093.8926
66,0,6,6,True,26,1393.3794
67,0,2,2,True,26,1490.8286
67,0,6,6,True,26,1490.1094
67,0,7,7,True,27,1486.9213
69,0,6,6,True,25,1251.2042
70,0,6,6,True,25,981.1483
71,0,9,9,True,26,1503.2864
72,0,2,2,True,25,1319.9917
72,0,6,6,True,25,1121.0812
74,0,2,2,True,26,1242.6749
74,0,9,9,True,25,1003.44354
76,0,1,1,True,27,1512.3309
76,0,6,6,True,26,1442.9207
77,0,2,2,True,25,1062.1521
77,0,3,3,True,26,1410.285
77,0,6,6,True,26,1393.966
77,0,9,9,True,26,1520.0427
78,0,6,6,True,26,1394.488
79,0,2,2,True,26,1408.4221
79,0,7,7,True,25,1055.7115
80,0,2,2,True,26,1523.6167
81,0,2,2,True,25,898.3157
81,0,4,4,True,26,1050.6141
81,0,6,6,True,26,1188.6383
81,0,7,7,True,26,1393.6166
81,0,9,9,True,26,1231.9014
82,0,2,2,True,26,1398.8324
82,0,4,4,True,27,1504.685
82,0,7,7,True,26,1144.3806
82,0,9,9,True,26,1294.6393
83,0,2,2,True,26,1520.4108
83,0,6,6,True,26,1393.244
85,0,4,4,True,27,1407.5767
85,0,6,6,True,26,1165.5492
85,0,7,7,True,25,1031.6967
85,0,9,9,True,27,1466.7096
86,0,2,2,True,24,540.9889
86,0,4,4,True,25,670.75775
86,0,5,5,True,25,1015.18567
86,0,6,6,True,24,749.6519
86,0,7,7,True,25,836.9002
86,0,8,8,True,24,715.13776
86,0,9,9,True,26,1397.803
87,0,6,6,True,25,1238.8689
87,0,7,7,True,26,1521.4062
87,0,9,9,True,26,1426.5634
89,0,2,2,True,25,1321.1487
90,0,2,2,True,26,1451.73
90,0,6,6,True,25,1257.8143
91,0,4,4,True,27,1435.7573
91,0,6,6,True,26,1308.5725
91,0,7,7,True,26,1379.8239
91,0,9,9,True,26,1441.2938
92,0,2,2,True,25,1117.7473
92,0,4,4,True,25,888.8712
92,0,6,6,True,24,735.24554
92,0,7,7,True,25,1306.0287
92,0,9,9,True,24,746.7764
93,0,2,2,True,26,1520.3315
94,0,7,7,True,26,1312.7959
94,0,9,9,True,26,1404.3514
97,0,6,6,True,25,1316.155
98,0,4,4,True,25,1160.9603
98,0,6,6,True,24,697.798
98,0,7,7,True,25,1128.402
98,0,9,9,True,25,1180.3745
99,0,9,9,True,26,1513.643
100,1,0,0,True,26,1302.1167
100,1,2,2,True,24,803.68896
100,1,3,3,True,25,1089.655
100,1,4,4,True,26,1171.9403
100,1,5,5,True,26,1094.0042
100,1,6,6,True,25,836.807
100,1,7,7,True,24,811.0894
100,1,8,8,True,25,985.27966
100,1,9,9,True,25,819.53094
101,1,0,0,True,27,1198.2053
101,1,2,2,True,25,1110.8181
101,1,3,3,True,26,1242.9855
101,1,4,4,True,26,1260.7212
101,1,6,6,True,26,1302.3282
101,1,7,7,True,26,1259.1942
101,1,8,8,True,26,1166.9478
101,1,9,9,True,27,1267.0793
102,1,2,2,True,25,944.9693
102,1,3,3,True,26,1013.3144
102,1,4,4,True,27,1412.0425
102,1,6,6,True,26,1378.645
102,1,7,7,True,25,1080.6735
102,1,8,8,True,27,1231.6058
102,1,9,9,True,26,968.8581
103,1,0,0,True,27,1463.0923
103,1,2,2,True,24,888.86554
103,1,3,3,True,25,1053.6522
103,1,4,4,True,26,1259.0786
103,1,5,5,True,25,1175.049
103,1,6,6,True,26,1125.2449
103,1,7,7,True,25,1075.8406
103,1,8,8,True,25,1155.1615
103,1,9,9,True,25,897.45306
104,1,0,0,True,26,1000.154
104,1,2,2,True,24,801.65515
104,1,3,3,True,25,1098.883
104,1,5,5,True,25,986.4796
104,1,6,6,True,25,900.0622
104,1,7,7,True,24,493.56964
104,1,8,8,True,25,945.31104
104,1,9,9,True,24,670.3768
105,1,2,2,True,25,965.2647
105,1,3,3,True,26,1186.8083
105,1,4,4,True,26,1265.6686
105,1,5,5,True,26,1369.3473
105,1,6,6,True,26,1445.8264
105,1,7,7,True,24,749.87335
105,1,8,8,True,26,1443.5782
105,1,9,9,True,25,998.3777
106,1,0,0,True,27,1446.7063
106,1,2,2,True,25,1162.6221
106,1,3,3,True,25,1127.0391
106,1,4,4,True,26,1282.1224
106,1,5,5,True,25,1183.8302
106,1,6,6,True,25,1032.9293
106,1,7,7,True,25,813.33636
106,1,9,9,True,25,976.7303
107,1,2,2,True,24,830.6317
107,1,3,3,True,25,1026.9888
107,1,4,4,True,26,1168.4365
107,1,5,5,True,25,1124.3643
107,1,6,6,True,25,958.5927
107,1,7,7,True,25,1075.6611
107,1,8,8,True,26,1227.2473
107,1,9,9,True,26,1115.2197
108,1,2,2,True,25,938.09595
108,1,3,3,True,26,1144.2627
108,1,4,4,True,27,1372.5867
108,1,6,6,True,26,1192.7375
108,1,7,7,True,25,992.51245
108,1,8,8,True,25,1071.9972
108,1,9,9,True,27,1302.65
109,1,2,2,True,24,820.7868
109,1,3,3,True,25,1195.2799
109,1,4,4,True,25,1116.1196
109,1,5,5,True,26,1201.5498
109,1,6,6,True,25,1081.5332
109,1,7,7,True,25,1156.3304
109,1,8,8,True,25,1027.6469
109,1,9,9,True,24,729.987
